engine,scenario_id,route,decision_time_us,latency_ms,cost_usd,success,reward,agreement_with_rule,ctx_network_latency_ms,ctx_connectivity,ctx_cpu_available,ctx_priority,ctx_batch_size,ctx_cost_budget_usd,ctx_model_size_mb
RandomForest,6,cloud,12381.407,169.065,0.0068,True,-29.072,True,113.8164976682798,1,20.656083468371847,4,8,2.0,15.1
RandomForest,7,hybrid,11740.51,109.893,0.002,True,-9.12,True,134.60001937251513,1,24.60979588733747,3,4,1.0,9.4
RandomForest,8,cloud,12783.143,299.259,0.0136,True,-52.496,True,194.40878857448246,1,14.510763984249103,4,16,5.0,9.4
RandomForest,9,cloud,12376.071,208.728,0.0136,True,-41.324,True,122.31696719412447,1,8.036399906067794,4,16,5.0,22.5
RandomForest,10,cloud,13891.521,222.424,0.0136,True,-50.783,True,189.41970351296146,1,24.718963679187482,4,16,2.0,22.5
RandomForest,11,cloud,13019.859,275.098,0.0068,True,-37.97,True,169.97030039898647,1,14.04179147901474,4,8,1.0,15.1
RandomForest,12,cloud,13370.994,249.026,0.0136,True,-43.307,True,174.77629997100973,1,3.20409156924787,4,16,5.0,15.1
RandomForest,13,cloud,13527.504,290.558,0.0136,True,-44.528,True,188.22645828109708,1,8.722431385802135,4,16,5.0,22.5
RandomForest,14,cloud,12441.456,254.062,0.0068,True,-29.199,True,149.58463151819953,1,3.739638986370445,2,8,5.0,22.5
RandomForest,15,cloud,12842.767,249.689,0.0034,True,-33.779,True,157.4777678978637,1,24.1688311944441,4,4,5.0,9.4
RandomForest,16,cloud,12434.626,198.09,0.0034,True,-29.749,True,147.2822359947109,1,22.871801055708946,4,4,1.0,15.1
RandomForest,17,cloud,14113.162,282.584,0.0136,True,-40.786,True,187.47210466939868,1,5.027709841763282,2,16,1.0,9.4
RandomForest,18,cloud,13712.895,165.356,0.0068,True,-26.148,True,68.12283652395904,1,3.9824996779919415,3,8,1.0,9.4
RandomForest,19,cloud,13873.037,143.127,0.0068,True,-25.597,True,97.0164101547539,1,15.827439670519821,3,8,1.0,15.1
RandomForest,20,cloud,12997.799,211.114,0.0136,True,-42.393,True,138.1901776021901,1,24.08210414021463,3,16,0.5,15.1
RandomForest,21,cloud,24841.08,240.497,0.0136,True,-42.477,True,150.28323102010955,1,23.571230076086632,3,16,5.0,15.1
RandomForest,22,hybrid,12278.804,126.618,0.002,True,-12.04,True,171.19924889713857,1,14.440680278479837,2,4,5.0,9.4
RandomForest,23,cloud,12110.796,105.623,0.0034,True,-10.654,True,57.706305943950795,1,10.634392576053692,2,4,5.0,15.1
RandomForest,24,cloud,11873.111,198.456,0.0068,True,-31.094,True,152.41917144917517,1,12.903088399566265,4,8,1.0,9.4
RandomForest,25,cloud,12787.267,230.398,0.0068,True,-32.781,True,138.68927454905256,1,7.553684260989475,3,8,0.5,22.5
RandomForest,26,cloud,11639.975,170.676,0.0034,True,-21.125,True,109.87356048168914,1,7.3008665460278825,2,4,5.0,22.5
RandomForest,27,cloud,11788.912,112.49,0.0034,True,-17.234,True,78.27939407956687,1,18.64080082572967,3,4,1.0,9.4
RandomForest,28,cloud,12203.048,261.387,0.0136,True,-44.704,True,149.18343779933608,1,7.092114899898854,4,16,0.5,15.1
RandomForest,29,cloud,13209.716,176.965,0.0068,True,-31.665,True,95.73638907134395,1,10.5694514054305,4,8,2.0,15.1
RandomForest,30,cloud,12079.786,144.639,0.0136,True,-27.937,True,76.54434218159608,1,14.425372411349125,3,16,0.5,9.4
RandomForest,31,cloud,25053.569,170.587,0.0136,True,-35.325,True,84.70022194635774,1,23.980825305347377,3,16,5.0,22.5
RandomForest,32,hybrid,13968.246,110.267,0.002,True,-11.082,True,167.4970759081333,1,21.688856069900872,3,4,1.0,15.1
RandomForest,33,cloud,12881.87,244.324,0.0034,True,-23.835,True,134.30038171316363,1,15.591309423891202,3,4,1.0,22.5
RandomForest,34,hybrid,11809.837,96.229,0.002,True,-7.203,True,94.20501801688008,1,8.898215537866665,3,4,0.5,15.1
RandomForest,35,cloud,11823.3,126.143,0.0136,True,-35.352,True,75.6912631236416,1,18.06004039443563,3,16,0.5,22.5
RandomForest,36,cloud,11753.289,137.321,0.0068,True,-25.409,True,97.03263596831195,1,15.938388335873238,3,8,2.0,15.1
RandomForest,37,cloud,12079.017,170.405,0.0068,True,-26.695,True,59.431861729030146,1,12.05613135593278,4,8,0.5,9.4
RandomForest,38,cloud,11620.193,122.319,0.0136,True,-27.347,True,64.46748700204347,1,3.505509501831314,3,16,2.0,15.1
RandomForest,39,cloud,11940.138,181.995,0.0068,True,-28.518,True,141.08825917437036,1,17.40377621138661,3,8,1.0,22.5
RandomForest,40,cloud,11675.24,192.649,0.0136,True,-34.719,True,119.40047676800634,1,24.540466553496003,3,16,2.0,15.1
RandomForest,41,cloud,11618.987,171.519,0.0136,True,-37.965,True,93.78220842823045,1,20.96994423746313,4,16,0.5,15.1
RandomForest,42,hybrid,11758.857,100.886,0.002,True,-10.309,True,154.2950939355955,1,9.370225325202837,3,4,5.0,15.1
RandomForest,43,hybrid,14504.988,96.383,0.002,True,-8.244,True,137.84091238263304,1,3.4459419990140967,2,4,0.5,9.4
RandomForest,44,cloud,11702.203,216.01,0.0068,True,-34.434,True,142.84554361107035,1,5.602224937237888,3,8,0.5,15.1
RandomForest,45,cloud,11630.287,207.334,0.0034,True,-23.955,True,136.71907312381768,1,10.831371926788673,4,4,1.0,9.4
RandomForest,46,cloud,11762.301,163.685,0.0136,True,-37.581,True,77.52006747900738,1,3.625176702099882,4,16,2.0,9.4
RandomForest,47,cloud,11665.058,139.299,0.0068,True,-20.018,True,84.2383690439485,1,3.365107551889823,3,8,2.0,9.4
RandomForest,48,cloud,11829.488,292.375,0.0136,True,-40.592,True,191.6341762543966,1,16.060311123489065,2,16,2.0,15.1
RandomForest,49,cloud,11655.698,243.921,0.0136,True,-38.437,True,144.95098313739402,1,19.59970285257717,2,16,1.0,15.1
RandomForest,50,cloud,11744.87,104.478,0.0034,True,-11.516,True,58.744537797041545,1,7.880450807073341,4,4,2.0,9.4
RandomForest,51,cloud,11648.844,218.838,0.0068,True,-30.719,True,134.23853571979583,1,9.066762891122211,3,8,5.0,22.5
RandomForest,52,cloud,15030.072,187.961,0.0136,True,-35.268,True,118.63403120874857,1,20.85162529669239,3,16,1.0,9.4
RandomForest,53,cloud,11883.106,256.077,0.0068,True,-32.062,True,144.2024891196246,1,6.38315201302504,4,8,0.5,22.5
RandomForest,54,cloud,11796.391,126.916,0.0068,True,-17.42,True,75.88591436021846,1,9.578796567033713,3,8,0.5,9.4
RandomForest,55,cloud,11746.423,208.494,0.0068,True,-26.064,True,130.01233251816322,1,21.6958549817775,2,8,5.0,15.1
RandomForest,56,cloud,11670.538,230.986,0.0136,True,-34.752,True,130.8471440857015,1,24.36393247071736,3,16,0.5,9.4
RandomForest,57,cloud,12723.773,128.288,0.0068,True,-18.782,True,71.28385014747373,1,11.562659899439057,2,8,1.0,9.4
RandomForest,58,cloud,23644.092,217.909,0.0034,True,-33.451,True,184.83682791841744,1,9.496420591366565,4,4,1.0,22.5
RandomForest,59,cloud,12342.0,214.584,0.0068,True,-34.339,True,144.47262623472008,1,21.64079910018239,3,8,1.0,22.5
RandomForest,60,cloud,14280.897,237.412,0.0034,True,-18.407,True,127.42855701168564,1,6.951708353480606,2,4,0.5,22.5
RandomForest,61,cloud,14798.943,266.244,0.0068,True,-27.466,True,150.15541115662927,1,18.49643612023373,2,8,2.0,15.1
RandomForest,62,hybrid,12574.435,61.601,0.002,True,-7.648,True,82.42870218917587,1,6.392973357356496,2,4,2.0,15.1
RandomForest,63,cloud,12644.14,138.159,0.0068,True,-20.13,True,66.10902757269594,1,21.41785725940564,3,8,0.5,15.1
RandomForest,64,cloud,22488.575,210.914,0.0034,True,-17.182,True,121.15714875180218,1,13.972486769114804,3,4,5.0,22.5
RandomForest,65,cloud,12600.436,176.241,0.0068,True,-27.265,True,101.7678388385655,1,4.518766873620559,3,8,2.0,22.5
RandomForest,66,cloud,11824.18,172.524,0.0068,True,-24.864,True,83.90718791821024,1,10.150044556834738,3,8,5.0,15.1
RandomForest,67,cloud,11654.779,183.342,0.0136,True,-36.748,True,97.05236126863575,1,7.322685165258564,3,16,2.0,15.1
RandomForest,68,cloud,11771.34,212.094,0.0068,True,-28.32,True,174.74317863945635,1,15.976991850106476,3,8,5.0,15.1
RandomForest,69,cloud,12351.399,205.086,0.0068,True,-27.269,True,99.3460251044252,1,5.592613794213236,3,8,1.0,22.5
RandomForest,70,cloud,12466.13,184.548,0.0136,True,-36.112,True,144.03152160515288,1,8.15444373562169,2,16,2.0,15.1
RandomForest,71,cloud,11681.415,198.147,0.0136,True,-36.888,True,136.1582638227164,1,16.930222159828148,3,16,5.0,15.1
RandomForest,72,cloud,11937.981,155.978,0.0136,True,-33.415,True,64.25091364887537,1,19.877389150140207,3,16,5.0,15.1
RandomForest,73,cloud,11994.383,201.814,0.0034,True,-24.165,True,147.23380431210114,1,4.3206906043261135,2,4,2.0,22.5
RandomForest,74,cloud,12028.731,258.679,0.0136,True,-44.646,True,155.25379358102458,1,5.873182142885782,4,16,5.0,15.1
RandomForest,75,hybrid,13318.582,76.234,0.002,True,-8.391,True,100.81198105039522,1,3.82490262880878,3,4,2.0,9.4
RandomForest,76,cloud,12196.978,266.896,0.0136,True,-43.258,True,166.96554073232136,1,20.396384939976077,3,16,0.5,22.5
RandomForest,77,hybrid,11839.614,98.471,0.002,True,-11.007,True,153.8650820266298,1,14.857146895800934,3,4,2.0,9.4
RandomForest,78,cloud,11931.35,287.45,0.0136,True,-41.606,True,191.46336629628826,1,7.5401603380874205,3,16,0.5,22.5
RandomForest,79,hybrid,11817.97,85.496,0.002,True,-8.952,True,112.55585854332402,1,14.4796179010353,2,4,0.5,15.1
RandomForest,80,cloud,11921.816,224.961,0.0136,True,-47.855,True,190.85437739588582,1,3.9785396164333817,3,16,5.0,22.5
RandomForest,81,cloud,11671.621,190.329,0.0068,True,-29.098,True,149.457704284712,1,10.558278483473337,3,8,5.0,15.1
RandomForest,82,cloud,11719.382,293.36,0.0034,True,-26.694,True,175.84410971042013,1,3.8077401232655497,4,4,2.0,15.1
RandomForest,83,cloud,11720.895,237.511,0.0136,True,-45.8,True,175.47758753034782,1,13.254574242026731,4,16,2.0,9.4
RandomForest,84,cloud,11759.794,168.674,0.0136,True,-40.64,True,137.2614805260908,1,20.928672321430522,3,16,5.0,22.5
RandomForest,85,cloud,11857.6,182.231,0.0068,True,-26.794,True,63.607745825927445,1,14.211951013192394,4,8,2.0,22.5
RandomForest,86,hybrid,11741.155,70.222,0.002,True,-9.322,False,100.94138908395092,1,6.985537944119384,3,4,5.0,22.5
RandomForest,87,cloud,11674.881,104.862,0.0068,True,-23.384,True,65.95463744421056,1,16.405810546503616,3,8,1.0,15.1
RandomForest,88,cloud,11795.35,204.374,0.0068,True,-27.694,True,126.20514540614654,1,14.584687209000306,4,8,1.0,22.5
RandomForest,89,cloud,11790.741,221.516,0.0136,True,-42.554,True,151.7736816859814,1,21.84978341435442,4,16,1.0,9.4
RandomForest,90,cloud,12792.482,197.47,0.0034,True,-20.32,True,141.01582715434074,1,18.505991798300357,3,4,0.5,22.5
RandomForest,91,cloud,11623.617,219.987,0.0034,True,-31.676,True,179.8130188523127,1,9.168078104922525,3,4,2.0,22.5
RandomForest,92,cloud,11998.443,210.248,0.0136,True,-39.535,True,153.94255447013398,1,5.81576679692024,2,16,1.0,22.5
RandomForest,93,cloud,11795.552,192.387,0.0136,True,-32.951,True,73.08476874297546,1,17.106952620309464,2,16,2.0,9.4
RandomForest,94,cloud,13971.435,197.942,0.0136,True,-39.261,True,127.1866176621878,1,22.536557644161654,4,16,1.0,15.1
RandomForest,95,cloud,11749.81,143.528,0.0034,True,-11.599,True,71.84688268022647,1,14.181235737249299,2,4,2.0,22.5
RandomForest,96,cloud,11948.856,243.918,0.0068,True,-30.795,True,176.57585930598037,1,18.366316451847787,2,8,1.0,22.5
RandomForest,97,cloud,11822.704,110.632,0.0068,True,-23.548,True,78.69904063912648,1,20.961997538664818,3,8,1.0,9.4
RandomForest,98,cloud,11812.332,123.782,0.0034,True,-17.03,True,83.69795046183015,1,24.29439509570801,4,4,5.0,15.1
RandomForest,99,cloud,11858.39,236.777,0.0136,True,-41.468,True,178.42516604422534,1,18.510932494714734,4,16,5.0,9.4
QLearning,0,edge,117.222,55.166,2e-05,True,-2.066,False,67.86798274459446,1,14.055346615087513,3,4,5.0,22.5
QLearning,1,edge,32.281,55.126,2e-05,True,-3.106,False,132.17171822756723,1,19.071857833002483,4,16,1.0,9.4
QLearning,2,edge,24.658,42.132,2e-05,True,-3.935,False,142.1306421019774,1,5.436203958982859,2,8,5.0,22.5
QLearning,3,edge,21.558,41.375,2e-05,True,-5.781,False,97.13496887336447,1,11.738782849410832,4,8,0.5,22.5
QLearning,4,edge,20.224,55.358,2e-05,True,-3.119,False,101.059185813738,1,15.263911812286256,3,8,2.0,9.4
QLearning,5,edge,20.165,58.193,2e-05,True,-4.253,False,177.16914047769717,1,11.114581227287122,4,4,5.0,9.4
QLearning,6,edge,20.207,42.536,2e-05,True,-3.711,False,113.8164976682798,1,20.656083468371847,4,8,2.0,15.1
QLearning,7,edge,19.793,53.538,2e-05,True,-1.524,False,134.60001937251513,1,24.60979588733747,3,4,1.0,9.4
QLearning,8,edge,20.545,57.607,2e-05,True,-5.172,False,194.40878857448246,1,14.510763984249103,4,16,5.0,9.4
QLearning,9,edge,20.364,54.632,2e-05,True,-5.268,False,122.31696719412447,1,8.036399906067794,4,16,5.0,22.5
QLearning,10,edge,20.291,35.386,2e-05,True,-3.98,False,189.41970351296146,1,24.718963679187482,4,16,2.0,22.5
QLearning,11,edge,19.901,57.822,2e-05,True,-4.726,False,169.97030039898647,1,14.04179147901474,4,8,1.0,15.1
QLearning,12,edge,19.953,52.839,2e-05,True,-4.409,False,174.77629997100973,1,3.20409156924787,4,16,5.0,15.1
QLearning,13,edge,19.687,58.672,2e-05,True,-3.777,False,188.22645828109708,1,8.722431385802135,4,16,5.0,22.5
QLearning,14,edge,20.276,60.739,2e-05,True,-3.753,False,149.58463151819953,1,3.739638986370445,2,8,5.0,22.5
QLearning,15,edge,19.382,51.339,2e-05,True,-4.409,False,157.4777678978637,1,24.1688311944441,4,4,5.0,9.4
QLearning,16,edge,20.427,40.687,2e-05,True,-3.804,False,147.2822359947109,1,22.871801055708946,4,4,1.0,15.1
QLearning,17,edge,19.92,57.855,2e-05,True,-2.752,False,187.47210466939868,1,5.027709841763282,2,16,1.0,9.4
QLearning,18,edge,20.592,58.734,2e-05,True,-5.438,False,68.12283652395904,1,3.9824996779919415,3,8,1.0,9.4
QLearning,19,edge,20.691,41.548,2e-05,True,-3.46,False,97.0164101547539,1,15.827439670519821,3,8,1.0,15.1
QLearning,20,edge,20.586,46.222,2e-05,True,-3.235,False,138.1901776021901,1,24.08210414021463,3,16,0.5,15.1
QLearning,21,edge,19.682,50.986,2e-05,True,-2.945,False,150.28323102010955,1,23.571230076086632,3,16,5.0,15.1
QLearning,22,edge,19.925,55.509,2e-05,True,-3.204,False,171.19924889713857,1,14.440680278479837,2,4,5.0,9.4
QLearning,23,edge,20.206,43.587,2e-05,True,-2.023,False,57.706305943950795,1,10.634392576053692,2,4,5.0,15.1
QLearning,24,edge,19.607,42.406,2e-05,True,-3.602,False,152.41917144917517,1,12.903088399566265,4,8,1.0,9.4
QLearning,25,edge,19.688,56.19,2e-05,True,-4.84,False,138.68927454905256,1,7.553684260989475,3,8,0.5,22.5
QLearning,26,edge,19.714,48.024,2e-05,True,-3.82,False,109.87356048168914,1,7.3008665460278825,2,4,5.0,22.5
QLearning,27,edge,19.541,37.531,2e-05,True,-2.951,False,78.27939407956687,1,18.64080082572967,3,4,1.0,9.4
QLearning,28,edge,19.681,61.793,2e-05,True,-5.322,False,149.18343779933608,1,7.092114899898854,4,16,0.5,15.1
QLearning,29,edge,19.614,52.49,2e-05,True,-5.927,False,95.73638907134395,1,10.5694514054305,4,8,2.0,15.1
QLearning,30,edge,19.211,47.831,2e-05,True,-1.99,False,76.54434218159608,1,14.425372411349125,3,16,0.5,9.4
QLearning,31,edge,46.731,49.709,2e-05,True,-2.928,False,84.70022194635774,1,23.980825305347377,3,16,5.0,22.5
QLearning,32,edge,20.63,43.392,2e-05,True,-1.81,False,167.4970759081333,1,21.688856069900872,3,4,1.0,15.1
QLearning,33,edge,19.625,58.662,2e-05,True,-3.321,False,134.30038171316363,1,15.591309423891202,3,4,1.0,22.5
QLearning,34,edge,19.157,62.731,2e-05,True,-2.713,False,94.20501801688008,1,8.898215537866665,3,4,0.5,15.1
QLearning,35,edge,19.696,42.036,2e-05,True,-3.691,False,75.6912631236416,1,18.06004039443563,3,16,0.5,22.5
QLearning,36,edge,19.232,39.962,2e-05,True,-3.4,False,97.03263596831195,1,15.938388335873238,3,8,2.0,15.1
QLearning,37,edge,20.211,59.976,2e-05,True,-5.728,False,59.431861729030146,1,12.05613135593278,4,8,0.5,9.4
QLearning,38,edge,19.867,48.376,2e-05,True,-3.093,False,64.46748700204347,1,3.505509501831314,3,16,2.0,15.1
QLearning,39,edge,19.778,39.687,2e-05,True,-2.815,False,141.08825917437036,1,17.40377621138661,3,8,1.0,22.5
QLearning,40,edge,19.992,46.171,2e-05,True,-1.702,False,119.40047676800634,1,24.540466553496003,3,16,2.0,15.1
QLearning,41,edge,19.567,48.439,2e-05,True,-4.21,False,93.78220842823045,1,20.96994423746313,4,16,0.5,15.1
QLearning,42,edge,19.624,45.181,2e-05,True,-2.547,False,154.2950939355955,1,9.370225325202837,3,4,5.0,15.1
QLearning,43,edge,19.226,49.512,2e-05,True,-2.251,False,137.84091238263304,1,3.4459419990140967,2,4,0.5,9.4
QLearning,44,edge,19.63,51.83,2e-05,True,-5.321,False,142.84554361107035,1,5.602224937237888,3,8,0.5,15.1
QLearning,45,edge,19.076,49.581,2e-05,True,-3.696,False,136.71907312381768,1,10.831371926788673,4,4,1.0,9.4
QLearning,46,edge,19.675,55.89,2e-05,True,-6.216,False,77.52006747900738,1,3.625176702099882,4,16,2.0,9.4
QLearning,47,edge,19.312,47.673,2e-05,True,-3.382,False,84.2383690439485,1,3.365107551889823,3,8,2.0,9.4
QLearning,48,edge,19.32,56.046,2e-05,True,-1.751,False,191.6341762543966,1,16.060311123489065,2,16,2.0,15.1
QLearning,49,edge,19.354,54.512,2e-05,True,-2.024,False,144.95098313739402,1,19.59970285257717,2,16,1.0,15.1
QLearning,50,edge,19.494,43.832,2e-05,True,-3.345,False,58.744537797041545,1,7.880450807073341,4,4,2.0,9.4
QLearning,51,edge,19.27,53.84,2e-05,True,-4.295,False,134.23853571979583,1,9.066762891122211,3,8,5.0,22.5
QLearning,52,edge,19.644,46.232,2e-05,True,-2.177,False,118.63403120874857,1,20.85162529669239,3,16,1.0,9.4
QLearning,53,edge,19.87,61.918,2e-05,True,-4.725,False,144.2024891196246,1,6.38315201302504,4,8,0.5,22.5
QLearning,54,edge,19.813,44.734,2e-05,True,-2.418,False,75.88591436021846,1,9.578796567033713,3,8,0.5,9.4
QLearning,55,edge,19.358,48.42,2e-05,True,-2.004,False,130.01233251816322,1,21.6958549817775,2,8,5.0,15.1
QLearning,56,edge,19.977,53.394,2e-05,True,-1.39,False,130.8471440857015,1,24.36393247071736,3,16,0.5,9.4
QLearning,57,edge,19.638,45.732,2e-05,True,-2.252,False,71.28385014747373,1,11.562659899439057,2,8,1.0,9.4
QLearning,58,edge,19.381,39.97,2e-05,True,-4.68,False,184.83682791841744,1,9.496420591366565,4,4,1.0,22.5
QLearning,59,edge,19.556,46.204,2e-05,True,-3.917,False,144.47262623472008,1,21.64079910018239,3,8,1.0,22.5
QLearning,60,edge,19.666,61.243,2e-05,True,-2.701,False,127.42855701168564,1,6.951708353480606,2,4,0.5,22.5
QLearning,61,edge,19.404,59.408,2e-05,True,-2.141,False,150.15541115662927,1,18.49643612023373,2,8,2.0,15.1
QLearning,62,edge,19.603,43.776,2e-05,True,-3.385,False,82.42870218917587,1,6.392973357356496,2,4,2.0,15.1
QLearning,63,edge,19.452,46.788,2e-05,True,-2.445,False,66.10902757269594,1,21.41785725940564,3,8,0.5,15.1
QLearning,64,edge,34.555,53.743,2e-05,True,-2.067,False,121.15714875180218,1,13.972486769114804,3,4,5.0,22.5
QLearning,65,edge,20.636,52.504,2e-05,True,-4.704,False,101.7678388385655,1,4.518766873620559,3,8,2.0,22.5
QLearning,66,edge,20.065,54.586,2e-05,True,-4.12,False,83.90718791821024,1,10.150044556834738,3,8,5.0,15.1
QLearning,67,edge,19.647,54.814,2e-05,True,-4.328,False,97.05236126863575,1,7.322685165258564,3,16,2.0,15.1
QLearning,68,edge,19.659,39.167,2e-05,True,-1.894,False,174.74317863945635,1,15.976991850106476,3,8,5.0,15.1
QLearning,69,edge,19.944,60.52,2e-05,True,-4.687,False,99.3460251044252,1,5.592613794213236,3,8,1.0,22.5
QLearning,70,edge,19.285,42.358,2e-05,True,-2.307,False,144.03152160515288,1,8.15444373562169,2,16,2.0,15.1
QLearning,71,edge,19.515,45.451,2e-05,True,-2.421,False,136.1582638227164,1,16.930222159828148,3,16,5.0,15.1
QLearning,72,edge,19.673,52.497,2e-05,True,-3.359,False,64.25091364887537,1,19.877389150140207,3,16,5.0,15.1
QLearning,73,edge,26.725,47.259,2e-05,True,-3.964,False,147.23380431210114,1,4.3206906043261135,2,4,2.0,22.5
QLearning,74,edge,19.339,59.818,2e-05,True,-5.205,False,155.25379358102458,1,5.873182142885782,4,16,5.0,15.1
QLearning,75,edge,19.051,48.277,2e-05,True,-3.595,False,100.81198105039522,1,3.82490262880878,3,4,2.0,9.4
QLearning,76,edge,19.572,54.529,2e-05,True,-2.928,False,166.96554073232136,1,20.396384939976077,3,16,0.5,22.5
QLearning,77,edge,19.73,42.026,2e-05,True,-2.7,False,153.8650820266298,1,14.857146895800934,3,4,2.0,9.4
QLearning,78,edge,19.937,57.334,2e-05,True,-2.836,False,191.46336629628826,1,7.5401603380874205,3,16,0.5,22.5
QLearning,79,edge,20.817,47.406,2e-05,True,-2.894,False,112.55585854332402,1,14.4796179010353,2,4,0.5,15.1
QLearning,80,edge,19.856,41.902,2e-05,True,-4.816,False,190.85437739588582,1,3.9785396164333817,3,16,5.0,22.5
QLearning,81,edge,20.069,41.732,2e-05,True,-3.293,False,149.457704284712,1,10.558278483473337,3,8,5.0,15.1
QLearning,82,edge,19.856,64.195,2e-05,True,-3.696,False,175.84410971042013,1,3.8077401232655497,4,4,2.0,15.1
QLearning,83,edge,20.613,46.566,2e-05,True,-4.155,False,175.47758753034782,1,13.254574242026731,4,16,2.0,9.4
QLearning,84,edge,20.208,36.098,2e-05,True,-3.057,False,137.2614805260908,1,20.928672321430522,3,16,5.0,22.5
QLearning,85,edge,20.17,61.369,2e-05,True,-5.418,False,63.607745825927445,1,14.211951013192394,4,8,2.0,22.5
QLearning,86,edge,20.049,43.163,2e-05,True,-4.031,False,100.94138908395092,1,6.985537944119384,3,4,5.0,22.5
QLearning,87,edge,20.45,39.454,2e-05,True,-3.733,False,65.95463744421056,1,16.405810546503616,3,8,1.0,15.1
QLearning,88,edge,19.43,50.47,2e-05,True,-3.455,False,126.20514540614654,1,14.584687209000306,4,8,1.0,22.5
QLearning,89,edge,20.298,46.043,2e-05,True,-3.346,False,151.7736816859814,1,21.84978341435442,4,16,1.0,9.4
QLearning,90,edge,20.211,43.503,2e-05,True,-1.945,False,141.01582715434074,1,18.505991798300357,3,4,0.5,22.5
QLearning,91,edge,20.305,41.963,2e-05,True,-4.61,False,179.8130188523127,1,9.168078104922525,3,4,2.0,22.5
QLearning,92,edge,20.485,47.27,2e-05,True,-3.162,False,153.94255447013398,1,5.81576679692024,2,16,1.0,22.5
QLearning,93,edge,20.43,60.682,2e-05,True,-2.478,False,73.08476874297546,1,17.106952620309464,2,16,2.0,9.4
QLearning,94,edge,19.994,46.107,2e-05,True,-3.259,False,127.1866176621878,1,22.536557644161654,4,16,1.0,15.1
QLearning,95,edge,20.183,48.861,2e-05,True,-1.663,False,71.84688268022647,1,14.181235737249299,2,4,2.0,22.5
QLearning,96,edge,85.317,46.448,2e-05,True,-2.405,False,176.57585930598037,1,18.366316451847787,2,8,1.0,22.5
QLearning,97,edge,20.93,36.227,2e-05,True,-3.025,False,78.69904063912648,1,20.961997538664818,3,8,1.0,9.4
QLearning,98,edge,20.222,37.401,2e-05,True,-2.49,False,83.69795046183015,1,24.29439509570801,4,4,5.0,15.1
QLearning,99,edge,20.184,44.007,2e-05,True,-2.429,False,178.42516604422534,1,18.510932494714734,4,16,5.0,9.4
