engine,scenario_id,route,decision_time_us,latency_ms,cost_usd,success,reward,agreement_with_rule,ctx_network_latency_ms,ctx_connectivity,ctx_cpu_available,ctx_priority,ctx_batch_size,ctx_cost_budget_usd,ctx_model_size_mb
RuleBased,94,edge,3.254,39.184,2e-05,True,0.315,True,129.83292774849093,1,45.614686624052794,2,16,5.0,22.5
RuleBased,95,hybrid,3.299,138.629,0.016,True,-34.448,True,214.83853368508176,1,63.146681437102814,4,32,5.0,40.0
RuleBased,96,edge,3.314,33.088,2e-05,True,1.025,True,161.13166194789872,1,62.90081385471146,2,32,5.0,40.0
RuleBased,97,edge,3.214,29.177,2e-05,True,-0.211,True,173.20781105584297,1,44.46172882539612,2,16,1.0,40.0
RuleBased,98,cloud,3.642,264.149,0.0272,True,-68.598,True,224.06490893368883,1,28.71738111947607,4,32,2.0,40.0
RuleBased,99,hybrid,3.328,66.13,0.008,True,-14.235,True,80.20920742933339,1,50.46775124205368,2,16,1.0,22.5
DecisionTree,0,edge,228.133,45.844,2e-05,True,1.094,True,82.63277814315299,1,45.12578776156253,2,8,5.0,40.0
DecisionTree,1,edge,94.689,43.097,2e-05,True,1.07,True,165.74621416566401,1,59.168669124159514,3,32,5.0,22.5
DecisionTree,2,hybrid,64.057,70.365,0.004,True,-12.871,True,105.58747507990613,1,50.71021403399246,3,8,1.0,40.0
DecisionTree,3,hybrid,55.591,95.802,0.008,True,-22.003,False,153.15447970542237,1,35.711656291121486,3,16,2.0,40.0
DecisionTree,4,cloud,54.232,254.848,0.0272,True,-62.938,True,157.58163385962186,1,23.815995053616156,4,32,2.0,22.5
DecisionTree,5,edge,49.31,42.381,2e-05,True,1.085,True,146.91508164084541,1,63.823740499017774,3,32,1.0,40.0
DecisionTree,6,cloud,46.736,185.329,0.0272,True,-59.747,True,130.08047423566148,1,43.05362612836714,4,32,2.0,22.5
DecisionTree,7,edge,45.395,42.883,2e-05,True,1.424,True,140.83423037982107,1,60.12746242811783,3,16,5.0,22.5
DecisionTree,8,hybrid,46.644,154.334,0.016,True,-37.943,True,220.45076466943001,1,48.20000645750504,4,32,1.0,40.0
DecisionTree,9,cloud,45.141,189.071,0.0272,True,-57.808,True,102.65972506632656,1,26.44994259556092,4,32,5.0,22.5
DecisionTree,10,hybrid,44.444,114.313,0.004,True,-15.051,True,196.28843023060887,1,41.47047648952913,2,8,5.0,40.0
DecisionTree,11,edge,58.28,48.993,2e-05,True,-1.225,True,146.79130567697882,1,43.47030181978766,3,32,5.0,22.5
DecisionTree,12,cloud,47.708,261.503,0.0272,True,-63.969,True,187.25324697540162,1,35.381363983507654,4,32,2.0,22.5
DecisionTree,13,cloud,45.337,244.614,0.0068,True,-23.532,True,142.28269799412007,1,34.718707215727115,2,8,5.0,40.0
DecisionTree,14,edge,46.219,43.808,2e-05,True,0.593,True,242.5275303204597,1,60.17734696078628,2,16,2.0,40.0
DecisionTree,15,hybrid,57.028,115.322,0.008,True,-22.531,True,152.25813618797554,1,45.56333905708169,4,16,5.0,22.5
DecisionTree,16,hybrid,47.727,132.075,0.004,True,-18.148,True,217.9665552460636,1,35.832855350395874,3,8,5.0,40.0
DecisionTree,17,edge,66.98,45.636,2e-05,True,-0.361,True,209.16596593574974,1,45.75866664157478,3,8,5.0,22.5
DecisionTree,18,edge,51.99,44.201,2e-05,True,-0.418,True,238.62617851954755,1,52.42741199823697,2,16,1.0,40.0
DecisionTree,19,hybrid,47.435,132.646,0.004,True,-16.391,True,222.7610817413707,1,27.317933980150077,2,8,2.0,40.0
DecisionTree,20,edge,46.546,34.901,2e-05,True,0.741,True,163.85220190222475,1,61.81775453800915,2,8,1.0,40.0
DecisionTree,21,cloud,47.199,158.699,0.0272,True,-54.559,True,68.48522449174858,1,47.32243089242536,3,32,1.0,22.5
DecisionTree,22,hybrid,46.063,100.796,0.008,True,-20.763,True,119.55411952935495,1,49.153271978454136,4,16,5.0,22.5
DecisionTree,23,cloud,45.723,211.619,0.0272,True,-61.122,True,163.70268555250954,1,43.6491764291877,4,32,5.0,22.5
DecisionTree,24,hybrid,44.703,59.258,0.016,True,-27.07,True,76.04230962230261,1,53.42774367336985,3,32,5.0,22.5
DecisionTree,25,hybrid,44.23,106.087,0.008,True,-20.029,True,134.17738842605837,1,27.426814928662374,2,16,1.0,22.5
DecisionTree,26,cloud,45.033,289.479,0.0136,True,-49.157,True,228.67644394898662,1,22.5687686479836,2,16,1.0,40.0
DecisionTree,27,edge,44.474,26.881,2e-05,True,-0.005,True,150.44464008714561,1,54.13972381639172,3,8,2.0,40.0
DecisionTree,28,hybrid,44.601,135.736,0.004,True,-16.284,True,177.53514560266092,1,28.53668010007239,3,8,5.0,22.5
DecisionTree,29,hybrid,43.82,108.51,0.016,True,-34.248,True,147.1752785419056,1,31.666325359977147,3,32,1.0,22.5
DecisionTree,30,hybrid,43.853,121.301,0.004,True,-14.207,True,182.97378752437632,1,28.668195473118345,3,8,5.0,22.5
DecisionTree,31,cloud,43.574,237.817,0.0272,True,-64.564,True,151.92974891572925,1,53.93172877945636,4,32,1.0,40.0
DecisionTree,32,hybrid,43.308,141.507,0.004,True,-17.462,True,229.97698196583698,1,26.886087790277106,3,8,2.0,22.5
DecisionTree,33,hybrid,44.329,126.757,0.004,True,-14.054,True,161.2720730057097,1,63.40229745159254,3,8,1.0,22.5
DecisionTree,34,edge,49.271,44.412,2e-05,True,2.355,True,148.14389843154294,1,69.96216735998095,3,16,1.0,22.5
DecisionTree,35,edge,57.991,34.785,2e-05,True,-1.685,True,158.6736708252879,1,42.22914476696611,3,32,1.0,22.5
DecisionTree,36,edge,58.042,24.439,2e-05,True,0.895,True,103.95361446538647,1,67.68369387578949,3,32,2.0,40.0
